SRR5800079_1.fastq.gz   118M    May     12      17:25
SRR5800079_2.fastq.gz   133M    May     12      17:25
SRR5800080_1.fastq.gz   100M    May     12      17:25
SRR5800080_2.fastq.gz   119M    May     12      17:25
SRR5800081_1.fastq.gz   111M    May     12      17:26
SRR5800081_2.fastq.gz   96M     May     12      17:26
SRR5800082_1.fastq.gz   69M     May     12      17:26
SRR5800082_2.fastq.gz   60M     May     12      17:26
SRR5800083_1.fastq.gz   94M     May     12      17:26
SRR5800083_2.fastq.gz   106M    May     12      17:26
SRR5800084_1.fastq.gz   194M    May     12      17:27
SRR5800084_2.fastq.gz   174M    May     12      17:27
SRR5800085_1.fastq.gz   194M    May     12      17:27
SRR5800085_2.fastq.gz   165M    May     12      17:27
SRR5800086_1.fastq.gz   108M    May     12      17:28
SRR5800086_2.fastq.gz   125M    May     12      17:28
SRR5800087_1.fastq.gz   107M    May     12      17:28
SRR5800087_2.fastq.gz   91M     May     12      17:28
SRR5800088_1.fastq.gz   93M     May     12      17:29
SRR5800088_2.fastq.gz   105M    May     12      17:29
SRR5800089_1.fastq.gz   231M    May     12      17:29
SRR5800089_2.fastq.gz   200M    May     12      17:29
SRR5800090_1.fastq.gz   166M    May     12      17:30
SRR5800090_2.fastq.gz   192M    May     12      17:30
SRR5800091_1.fastq.gz   88M     May     12      17:30
SRR5800091_2.fastq.gz   100M    May     12      17:30
SRR5800092_1.fastq.gz   109M    May     12      17:31
SRR5800092_2.fastq.gz   94M     May     12      17:31
SRR5800093_1.fastq.gz   101M    May     12      17:31
SRR5800093_2.fastq.gz   112M    May     12      17:31
SRR5800094_1.fastq.gz   120M    May     12      17:32
SRR5800094_2.fastq.gz   103M    May     12      17:32
SRR5800095_1.fastq.gz   35M     May     12      17:32
SRR5800095_2.fastq.gz   30M     May     12      17:32
SRR5800096_1.fastq.gz   81M     May     12      17:32
SRR5800096_2.fastq.gz   68M     May     12      17:32
SRR5800097_1.fastq.gz   5M      May     12      17:32
SRR5800097_2.fastq.gz   5M      May     12      17:32
SRR5800098_1.fastq.gz   537M    May     12      17:33
SRR5800098_2.fastq.gz   590M    May     12      17:33
SRR5800099_1.fastq.gz   3M      May     12      17:34
SRR5800099_2.fastq.gz   3M      May     12      17:34
SRR5800100_1.fastq.gz   556M    May     12      17:35
SRR5800100_2.fastq.gz   510M    May     12      17:35
SRR5800101_1.fastq.gz   319M    May     12      17:36
SRR5800101_2.fastq.gz   343M    May     12      17:36
SRR5800102_1.fastq.gz   425M    May     12      17:37
SRR5800102_2.fastq.gz   468M    May     12      17:37
SRR5800103_1.fastq.gz   1154M   May     12      17:40
SRR5800103_2.fastq.gz   1015M   May     12      17:40
SRR5800104_1.fastq.gz   396M    May     12      17:42
SRR5800104_2.fastq.gz   423M    May     12      17:42
SRR5800105_1.fastq.gz   224M    May     12      17:42
SRR5800105_2.fastq.gz   238M    May     12      17:42
SRR5800106_1.fastq.gz   337M    May     12      17:43
SRR5800106_2.fastq.gz   311M    May     12      17:43
SRR5800107_1.fastq.gz   453M    May     12      17:45
SRR5800107_2.fastq.gz   422M    May     12      17:45
SRR5800108_1.fastq.gz   257M    May     12      17:45
SRR5800108_2.fastq.gz   235M    May     12      17:45
SRR5800109_1.fastq.gz   24M     May     12      17:45
SRR5800109_2.fastq.gz   22M     May     12      17:45
SRR5800110_1.fastq.gz   347M    May     12      17:46
SRR5800110_2.fastq.gz   321M    May     12      17:46
SRR5800111_1.fastq.gz   331M    May     12      17:47
SRR5800111_2.fastq.gz   366M    May     12      17:47
SRR5800112_1.fastq.gz   521M    May     12      17:49
SRR5800112_2.fastq.gz   567M    May     12      17:49
SRR5800113_1.fastq.gz   358M    May     12      17:50
SRR5800113_2.fastq.gz   326M    May     12      17:50
SRR5800114_1.fastq.gz   40M     May     12      17:50
SRR5800114_2.fastq.gz   43M     May     12      17:50
SRR5800115_1.fastq.gz   270M    May     12      17:51
SRR5800115_2.fastq.gz   248M    May     12      17:50
SRR5800116_1.fastq.gz   179M    May     12      17:51
SRR5800116_2.fastq.gz   194M    May     12      17:51
SRR5800117_1.fastq.gz   635M    May     12      17:53
SRR5800117_2.fastq.gz   708M    May     12      17:53
SRR5800118_1.fastq.gz   7M      May     12      17:53
SRR5800118_2.fastq.gz   7M      May     12      17:53
SRR5800119_1.fastq.gz   782M    May     12      17:55
SRR5800119_2.fastq.gz   867M    May     12      17:55
SRR5800120_1.fastq.gz   379M    May     12      17:56
SRR5800120_2.fastq.gz   416M    May     12      17:56
SRR5800121_1.fastq.gz   357M    May     12      17:57
SRR5800121_2.fastq.gz   328M    May     12      17:57
SRR5800122_1.fastq.gz   452M    May     12      17:59
SRR5800122_2.fastq.gz   498M    May     12      17:59
SRR5800123_1.fastq.gz   356M    May     12      18:00
SRR5800123_2.fastq.gz   381M    May     12      18:00
SRR5800124_1.fastq.gz   356M    May     12      18:01
SRR5800124_2.fastq.gz   328M    May     12      18:01
SRR5800125_1.fastq.gz   456M    May     12      18:02
SRR5800125_2.fastq.gz   495M    May     12      18:02
SRR5800126_1.fastq.gz   530M    May     12      18:03
SRR5800126_2.fastq.gz   581M    May     12      18:03
SRR5800127_1.fastq.gz   589M    May     12      18:05
SRR5800127_2.fastq.gz   545M    May     12      18:05
SRR5800128_1.fastq.gz   309M    May     12      18:05
SRR5800128_2.fastq.gz   330M    May     12      18:05
SRR5800129_1.fastq.gz   435M    May     12      18:07
SRR5800129_2.fastq.gz   397M    May     12      18:07
SRR5800130_1.fastq.gz   1307M   May     12      18:10
SRR5800130_2.fastq.gz   1181M   May     12      18:10
SRR5800131_1.fastq.gz   277M    May     12      18:11
SRR5800131_2.fastq.gz   307M    May     12      18:11
SRR5800132_1.fastq.gz   194M    May     12      18:11
SRR5800132_2.fastq.gz   207M    May     12      18:11
SRR5800133_1.fastq.gz   5M      May     12      18:11
SRR5800133_2.fastq.gz   6M      May     12      18:11
SRR5800134_1.fastq.gz   434M    May     12      18:12
SRR5800134_2.fastq.gz   402M    May     12      18:12
SRR5800135_1.fastq.gz   449M    May     12      18:14
SRR5800135_2.fastq.gz   413M    May     12      18:14
SRR5800136_1.fastq.gz   241M    May     12      18:14
SRR5800136_2.fastq.gz   259M    May     12      18:14
SRR5800137_1.fastq.gz   381M    May     12      18:15
SRR5800137_2.fastq.gz   353M    May     12      18:15
SRR5800138_1.fastq.gz   214M    May     12      18:16
SRR5800138_2.fastq.gz   233M    May     12      18:16
SRR5800139_1.fastq.gz   14M     May     12      18:16
SRR5800139_2.fastq.gz   15M     May     12      18:16
SRR5800140_1.fastq.gz   712M    May     12      18:18
SRR5800140_2.fastq.gz   647M    May     12      18:18
SRR5800141_1.fastq.gz   420M    May     12      18:20
SRR5800141_2.fastq.gz   375M    May     12      18:20
SRR5800142_1.fastq.gz   37M     May     12      18:20
SRR5800142_2.fastq.gz   34M     May     12      18:20
SRR5800143_1.fastq.gz   340M    May     12      18:21
SRR5800143_2.fastq.gz   370M    May     12      18:21
SRR5800144_1.fastq.gz   464M    May     12      18:22
SRR5800144_2.fastq.gz   513M    May     12      18:22
SRR5800145_1.fastq.gz   588M    May     12      18:23
SRR5800145_2.fastq.gz   539M    May     12      18:23
SRR5800146_1.fastq.gz   445M    May     12      18:25
SRR5800146_2.fastq.gz   402M    May     12      18:25
SRR5800147_1.fastq.gz   439M    May     12      18:26
SRR5800147_2.fastq.gz   481M    May     12      18:26
SRR5800148_1.fastq.gz   430M    May     12      18:27
SRR5800148_2.fastq.gz   398M    May     12      18:27
SRR5800149_1.fastq.gz   435M    May     12      18:28
SRR5800149_2.fastq.gz   475M    May     12      18:28
SRR5800150_1.fastq.gz   354M    May     12      18:29
SRR5800150_2.fastq.gz   382M    May     12      18:29
SRR5800151_1.fastq.gz   553M    May     12      18:31
SRR5800151_2.fastq.gz   500M    May     12      18:31
SRR5800152_1.fastq.gz   374M    May     12      18:32
SRR5800152_2.fastq.gz   348M    May     12      18:32
SRR5800153_1.fastq.gz   299M    May     12      18:33
SRR5800153_2.fastq.gz   280M    May     12      18:33
SRR5800154_1.fastq.gz   229M    May     12      18:33
SRR5800154_2.fastq.gz   206M    May     12      18:33
SRR5800155_1.fastq.gz   626M    May     12      18:35
SRR5800155_2.fastq.gz   683M    May     12      18:35
SRR5800156_1.fastq.gz   445M    May     12      18:36
SRR5800156_2.fastq.gz   504M    May     12      18:36
SRR5800157_1.fastq.gz   265M    May     12      18:37
SRR5800157_2.fastq.gz   245M    May     12      18:37
SRR5800158_1.fastq.gz   5M      May     12      18:37
SRR5800158_2.fastq.gz   5M      May     12      18:37
SRR5800159_1.fastq.gz   211M    May     12      18:38
SRR5800159_2.fastq.gz   229M    May     12      18:38
SRR5800160_1.fastq.gz   215M    May     12      18:38
SRR5800160_2.fastq.gz   234M    May     12      18:38
SRR5800161_1.fastq.gz   139M    May     12      18:39
SRR5800161_2.fastq.gz   126M    May     12      18:39
SRR5800162_1.fastq.gz   1462M   May     12      18:43
SRR5800162_2.fastq.gz   1317M   May     12      18:43
SRR5800163_1.fastq.gz   410M    May     12      18:44
SRR5800163_2.fastq.gz   440M    May     12      18:44
SRR5800164_1.fastq.gz   596M    May     12      18:46
SRR5800164_2.fastq.gz   651M    May     12      18:46
SRR5800165_1.fastq.gz   519M    May     12      18:47
SRR5800165_2.fastq.gz   559M    May     12      18:47
SRR5800166_1.fastq.gz   550M    May     12      18:49
SRR5800166_2.fastq.gz   619M    May     12      18:49
SRR5800167_1.fastq.gz   214M    May     12      18:50
SRR5800167_2.fastq.gz   234M    May     12      18:50
SRR5800168_1.fastq.gz   661M    May     12      18:52
SRR5800168_2.fastq.gz   751M    May     12      18:52
SRR5800169_1.fastq.gz   98M     May     12      18:52
SRR5800169_2.fastq.gz   89M     May     12      18:52
SRR5800170_1.fastq.gz   531M    May     12      18:53
SRR5800170_2.fastq.gz   488M    May     12      18:53
SRR5800171_1.fastq.gz   554M    May     12      18:55
SRR5800171_2.fastq.gz   596M    May     12      18:55
SRR5800172_1.fastq.gz   378M    May     12      18:56
SRR5800172_2.fastq.gz   411M    May     12      18:56
SRR5800173_1.fastq.gz   338M    May     12      18:57
SRR5800173_2.fastq.gz   360M    May     12      18:57
SRR5800174_1.fastq.gz   329M    May     12      18:58
SRR5800174_2.fastq.gz   304M    May     12      18:58
SRR5800175_1.fastq.gz   495M    May     12      19:00
SRR5800175_2.fastq.gz   536M    May     12      19:00
SRR5800176_1.fastq.gz   12M     May     12      19:00
SRR5800176_2.fastq.gz   12M     May     12      19:00
SRR5800177_1.fastq.gz   344M    May     12      19:01
SRR5800177_2.fastq.gz   315M    May     12      19:01
SRR5800178_1.fastq.gz   296M    May     12      19:02
SRR5800178_2.fastq.gz   322M    May     12      19:02
SRR5800182_1.fastq.gz   466M    May     12      19:09
SRR5800182_2.fastq.gz   504M    May     12      19:09
SRR5800183_1.fastq.gz   464M    May     12      19:10
SRR5800183_2.fastq.gz   424M    May     12      19:10
SRR5800185_1.fastq.gz   246M    May     12      19:12
SRR5800185_2.fastq.gz   226M    May     12      19:12
SRR5800186_1.fastq.gz   300M    May     12      19:17
SRR5800186_2.fastq.gz   325M    May     12      19:17
SRR5800187_1.fastq.gz   27M     May     12      19:17
SRR5800187_2.fastq.gz   30M     May     12      19:17
SRR5800188_1.fastq.gz   437M    May     12      19:19
SRR5800188_2.fastq.gz   494M    May     12      19:19
SRR5800189_1.fastq.gz   464M    May     12      19:20
SRR5800189_2.fastq.gz   500M    May     12      19:20
SRR5800190_1.fastq.gz   1360M   May     12      19:24
SRR5800190_2.fastq.gz   1515M   May     12      19:24
SRR5800191_1.fastq.gz   832M    May     12      19:27
SRR5800191_2.fastq.gz   758M    May     12      19:27
SRR5800192_1.fastq.gz   316M    May     12      19:27
SRR5800192_2.fastq.gz   285M    May     12      19:27
SRR5800193_1.fastq.gz   410M    May     12      19:29
SRR5800193_2.fastq.gz   384M    May     12      19:29
SRR5800194_1.fastq.gz   148M    May     12      19:29
SRR5800194_2.fastq.gz   164M    May     12      19:29
SRR5800195_1.fastq.gz   261M    May     12      19:30
SRR5800195_2.fastq.gz   280M    May     12      19:30
SRR5800196_1.fastq.gz   374M    May     12      19:31
SRR5800196_2.fastq.gz   336M    May     12      19:31
SRR5800197_1.fastq.gz   317M    May     12      19:32
SRR5800197_2.fastq.gz   345M    May     12      19:32
SRR5800198_1.fastq.gz   752M    May     12      19:34
SRR5800198_2.fastq.gz   690M    May     12      19:34
SRR5800199_1.fastq.gz   423M    May     12      19:35
SRR5800199_2.fastq.gz   392M    May     12      19:35
SRR5800200_1.fastq.gz   454M    May     12      19:36
SRR5800200_2.fastq.gz   491M    May     12      19:36
SRR5800201_1.fastq.gz   338M    May     12      19:38
SRR5800201_2.fastq.gz   371M    May     12      19:38
SRR5800202_1.fastq.gz   406M    May     12      19:39
SRR5800202_2.fastq.gz   369M    May     12      19:39
SRR5800203_1.fastq.gz   207M    May     12      19:39
SRR5800203_2.fastq.gz   194M    May     12      19:39
SRR5800204_1.fastq.gz   561M    May     12      19:41
SRR5800204_2.fastq.gz   625M    May     12      19:41
SRR5800205_1.fastq.gz   379M    May     12      19:42
SRR5800205_2.fastq.gz   348M    May     12      19:42
SRR5800206_1.fastq.gz   241M    May     12      19:42
SRR5800206_2.fastq.gz   223M    May     12      19:42
SRR5800207_1.fastq.gz   410M    May     12      19:44
SRR5800207_2.fastq.gz   459M    May     12      19:44
SRR5800208_1.fastq.gz   1339M   May     12      19:47
SRR5800208_2.fastq.gz   1214M   May     12      19:47
SRR5800209_1.fastq.gz   437M    May     12      19:49
SRR5800209_2.fastq.gz   482M    May     12      19:49
